id,customer_id,product_id,amount,date
2351,10-0842067,312370274-X,5077.6852,1999-04-21 18:53:59
2352,15-6683180,792129344-1,44372.0627,1998-02-20 11:14:53
2353,44-8719226,386539260-1,115882.0368,2012-07-19 07:29:00
2354,25-6827089,595683736-5,562.9367,2002-12-29 19:45:57
2355,98-6272563,003462615-8,54680.7688,2012-08-08 00:27:20
2356,41-2593864,662272779-1,19584.8208,2011-12-26 18:52:38
2357,11-3361883,109707266-5,173553.4897,2003-09-11 07:08:24
2358,08-1676398,999150672-1,37654.3295,2014-09-19 21:12:44
2359,83-8234564,323877286-4,27316.9524,2014-07-09 12:50:13
2360,20-7339676,009407601-4,6613.6521,1999-09-12 05:30:26
2361,45-3404281,767822136-3,7320.7574,2004-03-02 06:51:41
2362,12-3397841,720591406-X,44694.791,2003-07-25 19:32:50
2363,16-3384784,529447786-6,20161.5387,1999-10-02 07:59:54
2364,56-1626446,217331556-0,13410.1835,2010-07-27 02:40:22
2365,65-9711630,870452171-4,148406.5031,2015-12-05 18:56:51
2366,90-6524976,324336770-0,32739.7071,2015-05-10 17:52:17
2367,38-3369798,849666818-5,30997.4683,2008-04-15 08:27:39
2368,96-8977883,353589805-6,19477.2375,1999-03-12 13:04:21
2369,72-5469594,866793171-3,22072.2017,2008-02-19 07:43:45
2370,87-5249376,016012243-0,72128.0888,2013-02-26 11:57:55
2371,33-6639535,845409921-2,14676.0381,2007-10-05 23:02:39
2372,46-9961736,723126541-3,164757.7383,2010-12-30 22:08:01
2373,07-6852559,754578983-0,83469.0861,2010-04-04 16:04:30
2374,64-1528197,434326412-2,119213.2401,1999-03-13 15:22:05
2375,77-8008626,015006574-4,112415.0909,2016-07-26 05:23:34
2376,82-6871187,584044227-5,54267.4601,2001-06-16 04:14:12
2377,64-1528197,897344817-X,71555.9178,2005-07-28 06:00:10
2378,28-6601775,230556581-X,73902.0512,2002-06-21 11:43:25
2379,37-5491932,223738410-X,23844.7057,2002-02-01 05:42:29
2380,45-3404281,010672562-9,39813.2764,2006-06-04 06:33:30
2381,49-6628521,202918421-7,161387.1074,2016-08-18 07:24:17
2382,67-4418722,735671730-1,82754.9678,2002-08-13 00:10:01
2383,36-1073540,073714030-5,64692.9228,2013-09-12 13:04:12
2384,34-3882729,999150672-1,29479.1027,2009-09-23 03:43:46
2385,77-5498671,960847172-9,65204.8684,2000-02-19 01:03:28
2386,98-0843718,569670681-9,7793.2981,2000-01-22 05:25:53
2387,16-3873498,617343031-2,107080.7407,1999-04-14 22:48:50
2388,10-4016793,044228405-5,182604.6468,2013-07-01 23:23:37
2389,32-5761832,319808362-1,33053.3414,2011-05-27 14:03:59
2390,16-9333623,097255076-3,59321.0789,2007-05-09 18:11:06
2391,38-9198118,923420408-5,21681.9533,2016-04-01 17:04:31
2392,68-4744589,720789818-5,23331.3858,2002-06-13 02:12:29
2393,45-1367280,114763117-4,97308.5415,2006-07-09 07:35:32
2394,62-5906729,513778230-0,192746.8176,2012-08-29 16:50:17
2395,80-2590288,323898011-4,172788.2996,1997-10-08 10:24:19
2396,10-7084415,235037630-3,105148.7236,2005-07-09 08:29:52
2397,37-6414422,109707266-5,137140.9669,2001-11-27 22:26:32
2398,02-2044914,833480731-7,24839.6717,2004-05-03 10:55:53
2399,33-4298774,892904975-3,239708.8068,2001-01-20 20:01:33
2400,04-7881056,294056597-X,112502.0013,2003-12-12 09:25:18
2401,79-5945617,447980326-2,64278.5082,2012-04-11 15:10:12
2402,28-8787691,566953596-0,82685.5606,2016-06-02 12:37:48
2403,99-5661600,194318195-0,3897.17,1998-08-13 21:57:47
2404,89-6684655,627066719-4,72491.2417,2012-12-03 03:44:55
2405,25-7005029,488091887-3,77027.361,2005-09-03 19:01:44
2406,66-2928082,586151939-0,153962.5816,2006-03-01 16:02:10
2407,00-7124170,297456999-4,10327.961,1997-11-17 01:07:49
2408,86-6437391,750523982-1,53056.868,2012-09-23 09:52:01
2409,01-3207603,008133160-6,71981.145,2013-11-24 07:36:41
2410,20-3830088,120848157-6,222911.4167,2015-03-04 00:43:37
2411,20-2864256,251466623-6,165410.5941,2001-08-02 14:10:40
2412,30-9984887,080967479-3,50293.3812,2013-07-06 02:34:35
2413,05-1377550,186051816-8,195019.6494,2008-12-28 06:02:18
2414,40-9831475,770399426-X,88555.1284,2010-10-22 09:25:07
2415,92-2945223,845409921-2,16043.7946,2001-08-09 10:29:32
2416,76-3626876,738004830-9,72839.1406,1999-07-06 12:35:30
2417,75-3299492,452500679-X,36217.1334,2007-06-19 02:24:25
2418,59-3432843,420541486-2,1190.0992,2015-11-29 10:12:23
2419,54-1523366,824201018-8,35045.7661,2004-01-07 20:11:13
2420,99-9027235,474697096-3,49008.5811,2013-09-30 17:58:55
2421,18-3850978,303201050-0,123637.7075,2011-11-15 16:56:22
2422,51-2156588,158856540-8,98469.2549,2001-08-04 13:52:41
2423,89-2232690,907653742-9,2793.9748,1997-09-25 00:19:34
2424,13-3398887,933238465-7,86871.18,2005-05-31 00:16:40
2425,11-3361883,774866018-2,90580.1216,1999-06-06 03:05:57
2426,12-3139701,192431668-4,1437.8438,2000-04-08 20:11:04
2427,04-4856006,586014948-4,17020.3968,2007-10-22 08:46:32
2428,94-6643354,683114906-5,18416.2498,2006-08-31 17:15:45
2429,45-5811584,438656413-6,104040.9447,2013-02-01 15:58:54
2430,16-3873498,673272231-X,91624.566,2000-06-07 20:53:28
2431,16-1441794,055397946-9,11863.932,2015-03-12 01:41:06
2432,23-3112129,559296026-3,2508.1371,2010-04-27 19:15:05
2433,77-8690444,702900560-0,58046.0104,2002-06-05 01:54:02
2434,18-1662195,702900560-0,106443.9229,2013-04-08 22:42:02
2435,56-9823737,018425738-7,147283.0755,2006-11-29 12:55:58
2436,68-6336537,884221246-6,50562.8989,2007-03-04 13:38:39
2437,38-2233333,866279007-0,80943.24,2012-11-19 20:48:06
2438,42-3366274,386499169-2,29219.0552,2006-05-10 03:55:02
2439,45-5811584,304841755-9,36115.9892,2011-02-18 05:15:08
2440,02-2539928,903268301-2,144554.9732,2000-08-20 02:37:32
2441,36-1697173,985696981-6,138035.3873,1999-04-08 01:01:35
2442,71-5989910,994147859-7,162833.3473,2000-04-23 10:00:05
2443,62-7769362,492827669-8,195727.0392,2001-07-20 08:32:22
2444,66-3286964,897344817-X,93206.143,2000-05-30 12:21:11
2445,99-3102630,692479023-2,32799.609,2013-08-19 13:47:36
2446,52-2363713,397188256-0,39358.6731,2003-07-06 20:07:42
2447,83-4733242,229054243-1,56775.8641,2014-12-09 06:16:01
2448,52-2658689,350599401-4,31021.1612,2003-08-18 07:20:16
2449,76-2260696,205959742-0,151586.4225,1999-09-10 16:43:31
2450,96-9335496,365601923-1,167608.5546,2013-02-06 01:31:37
2451,61-4708266,877586560-2,45046.0508,2014-03-01 01:04:38
2452,68-2557706,415871421-4,163314.1118,2008-10-31 23:12:50
2453,19-2094643,388122639-7,33143.4034,1998-03-19 12:44:19
2454,04-7881056,565076645-2,156748.2476,2014-12-16 07:43:47
2455,61-4183580,630934530-3,105198.2258,2002-02-19 06:24:25
2456,39-3490674,705635855-1,140889.2974,1997-11-17 23:03:30
2457,01-5879685,347469582-7,3094.2841,2015-01-22 00:54:48
2458,08-0340879,036775839-3,100821.9182,2002-01-14 23:19:31
2459,34-9270399,510265096-3,239231.892,2016-04-30 02:57:59
2460,62-4172761,183440616-1,18529.9744,2010-12-16 00:34:31
2461,43-7049831,032724415-1,52730.243,2013-06-26 11:12:35
2462,00-7709434,523057191-8,7836.3395,2008-10-20 15:34:25
2463,37-5491932,719364350-9,183444.1241,2004-07-19 22:37:49
2464,70-8939461,204401898-5,236709.7142,2016-05-17 14:37:12
2465,75-5585645,433409616-6,8686.9585,2006-10-12 08:14:08
2466,70-7517010,599264731-7,26112.5558,2015-08-05 07:46:23
2467,54-7133092,086226579-7,11602.1678,1998-05-09 05:05:11
2468,21-0495757,933238465-7,69457.5651,2011-07-27 16:09:47
2469,03-5364672,362616135-8,36086.0269,2005-02-05 09:52:48
2470,21-5427309,488091887-3,62108.2224,2001-05-28 07:47:49
2471,64-4792699,491673103-4,24054.7533,2010-08-07 18:34:15
2472,80-1433475,091156318-0,16366.3153,2009-04-06 12:28:58
2473,61-1726132,896694078-1,6891.7245,2006-07-19 06:15:25
2474,48-3454616,458553246-3,38781.8627,2009-11-15 03:47:33
2475,53-2608828,834476117-4,41733.8106,2002-03-23 18:00:51
2476,63-4795655,878233661-X,989.6916,1998-11-05 01:52:37
2477,56-9823737,499259038-1,18819.6218,2000-04-20 02:27:15
2478,90-0608542,326937210-8,79412.4114,2005-09-19 19:41:14
2479,47-9262627,269856775-9,107089.7136,2001-05-11 20:04:48
2480,54-6248305,083617226-4,9417.9911,2007-10-10 16:00:10
2481,38-3486537,177182912-5,93765.4368,1999-10-31 10:57:05
2482,32-6679507,783055165-0,63579.1238,2006-02-28 20:50:06
2483,01-3207603,348885499-X,13448.6676,2008-02-01 19:11:27
2484,47-5916286,623254055-7,11806.8308,2009-07-23 03:09:17
2485,06-2284177,684979735-2,110046.3924,2003-04-01 20:00:15
2486,76-4617121,479067757-5,91042.9121,2003-11-04 18:33:00
2487,76-4667019,010622397-6,136322.0435,2009-03-03 11:23:13
2488,45-2799337,407463052-4,50876.3381,2008-11-01 09:01:14
2489,92-5276322,086773220-2,34720.8655,1999-09-03 00:36:13
2490,25-7005029,981907907-1,96696.7598,2000-08-10 02:58:16
2491,89-5582240,964898983-4,50545.0441,2005-02-24 05:33:08
2492,15-0703985,081610385-2,50742.5156,2011-03-25 23:51:42
2493,47-2179054,505997043-4,18603.0461,2014-12-13 01:38:01
2494,88-2187638,308279721-0,22945.2114,2004-06-13 05:55:06
2495,06-8980897,049415985-5,25020.7991,2007-02-21 14:58:40
2496,70-8939461,918095329-8,46411.1436,1999-09-23 22:03:19
2497,31-8185133,915487483-1,15878.436,1997-11-28 16:17:33
2498,86-1789443,852820614-9,41843.8571,2005-01-28 22:38:39
2499,74-2085383,071400523-1,29905.7479,1998-01-01 05:41:25
2500,11-8115784,433409616-6,4158.672,2014-06-30 21:18:02
2501,56-8526928,653785036-3,129201.4447,1998-05-01 09:21:37
2502,53-6683209,670983658-4,101776.4899,2014-03-25 21:45:09
2503,19-9863768,213635489-2,84678.7605,2012-09-20 11:32:20
2504,31-4492968,397188256-0,83348.3472,1998-03-22 14:22:14
2505,85-0299714,314066271-8,24961.7939,2011-02-23 07:16:39
2506,77-5325590,118725038-4,22222.9343,2002-02-03 00:36:11
2507,08-7754266,275512229-3,7062.8956,2001-07-08 05:16:10
2508,02-1900775,153940175-8,124490.9798,2014-04-30 23:53:39
2509,73-4597320,983385402-8,12031.8062,2002-07-25 10:48:42
2510,68-9678893,994147859-7,227922.6123,2008-04-27 06:47:17
2511,15-9619001,834476117-4,19967.6018,1999-02-05 01:23:43
2512,66-9418058,341949589-7,22446.8229,2012-01-29 23:45:28
2513,60-0737360,322755302-3,172656.5282,1998-11-27 00:34:40
2514,15-7204643,641390357-0,3176.2832,2006-02-15 01:40:55
2515,81-3108344,838142661-8,58268.1047,2015-12-09 03:02:28
2516,82-9591574,143608992-1,171709.888,2011-09-14 04:41:59
2517,21-9239556,573064943-6,49519.5877,2007-06-04 17:52:31
2518,63-7429130,243310728-8,34034.3309,1999-12-24 22:41:08
2519,39-9227214,357530990-6,96134.7806,2009-04-30 19:24:28
2520,88-9733233,681551194-4,46025.0778,2010-12-29 03:15:01
2521,63-9153982,258245012-X,42523.6495,2011-04-05 12:05:27
2522,38-9198118,033982246-5,22737.3413,2015-03-24 01:10:19
2523,90-4053916,170133733-9,78786.9883,2007-02-22 20:49:47
2524,32-2821354,750523982-1,85474.1263,2015-10-25 15:18:25
2525,21-0495757,828143339-6,42316.4714,2015-03-14 01:23:46
2526,77-8070149,553960512-8,60492.1361,2011-11-04 16:25:50
2527,21-9502785,739793712-8,37230.3205,2016-06-26 20:40:46
2528,84-9060931,424975720-X,64359.1864,2016-06-05 18:18:51
2529,24-0493554,296343615-7,187938.4501,2010-04-14 14:31:36
2530,98-4542754,589006923-3,150614.4675,2013-09-23 00:45:23
2531,39-9193812,179709017-8,28186.6993,2003-02-24 21:00:40
2532,59-3432843,330654666-6,53090.0839,1998-06-18 21:56:05
2533,76-9849998,289554995-8,105728.3128,2001-04-25 14:32:59
2534,04-4856006,848196494-8,113994.4642,2003-08-08 00:36:21
2535,10-7084415,514938336-8,92027.6939,2015-10-10 02:18:41
2536,50-9673266,166985747-6,207894.5817,1998-12-14 21:53:57
2537,47-9262627,747353369-X,7858.0139,2013-04-10 21:17:32
2538,34-1633689,217331556-0,23306.55,2003-06-04 08:33:23
2539,16-1441794,578740959-0,86132.5975,2014-12-27 03:43:59
2540,06-0721498,866793171-3,191199.4687,2011-11-22 09:50:15
2541,82-4611048,311303660-7,108030.6261,2012-08-24 02:20:01
2542,85-2609676,839376387-8,2710.1688,2005-10-20 01:02:08
2543,36-2914725,298622433-4,14227.4804,2006-01-12 07:23:29
2544,70-1861376,588375697-2,102543.8417,2001-03-21 14:32:49
2545,64-7411112,186393639-4,26821.3825,2011-07-14 15:19:52
2546,44-1530999,425278192-2,200545.3875,2006-03-12 23:04:16
2547,84-1298014,010629082-7,86539.2936,2010-02-21 10:28:34
2548,45-8164313,875378031-0,11450.049,1998-02-01 00:40:18
2549,61-5751874,301661387-5,80279.1179,2001-07-15 21:15:26
2550,83-8904677,991109627-0,171478.0224,2000-12-13 03:32:03
2551,94-7239808,721268863-0,75934.0579,2000-06-04 05:44:29
2552,00-7972964,348216209-3,234419.5325,2002-04-22 12:45:39
2553,98-3817574,947954331-1,191218.1201,2005-10-15 01:33:51
2554,23-8152396,991109627-0,80961.239,2015-07-02 21:11:33
2555,29-9070700,989983458-0,11686.5788,2011-10-29 04:37:07
2556,31-7986396,510265096-3,35492.4954,1999-07-17 06:38:37
2557,11-4303944,302732784-4,221306.3619,2002-05-24 10:32:46
2558,26-5406501,926383395-8,188524.6014,2010-04-15 09:22:51
2559,56-2515834,903268301-2,80266.9225,2008-09-19 17:17:45
2560,44-8719226,135600908-5,257.1434,2009-04-12 00:07:09
2561,02-0532241,338760834-9,113125.5456,2000-10-25 20:06:58
2562,96-9990893,492827669-8,85004.3617,2011-12-07 09:22:23
2563,67-2003355,218784345-9,45861.0025,2014-04-12 05:26:51
2564,80-7498482,389696375-9,58449.0349,2007-09-23 10:36:20
2565,31-9530400,204603049-4,192711.0443,2011-03-11 04:00:38
2566,90-1396002,632403842-4,14234.5318,2005-03-31 23:21:23
2567,27-6372269,001096396-0,13553.8296,2000-02-21 14:59:44
2568,51-2156588,284253286-4,71319.7678,2015-02-18 17:25:34
2569,42-5027171,284213771-X,40469.5398,2014-08-12 01:23:45
2570,18-2934477,522700905-8,21595.4506,2016-03-12 14:00:30
2571,42-5233443,051838512-4,208369.2465,1997-11-07 08:07:50
2572,29-6457582,751006667-0,49727.6161,2015-04-19 19:19:43
2573,20-7569212,011527391-3,44939.2585,1999-02-04 01:24:21
2574,50-0061539,100256764-5,82924.7955,2005-03-24 02:28:23
2575,56-8526928,578740959-0,68222.4724,2002-07-27 22:39:48
2576,37-0624117,147552717-9,84343.907,2001-06-09 19:22:34
2577,61-2550650,425278192-2,176829.1653,2014-08-24 01:46:07
2578,01-3207603,916300716-9,19125.7316,2008-03-09 09:19:09
2579,90-4053916,059128474-X,139546.0197,2001-03-03 22:52:11
2580,98-2557993,589006923-3,97412.0893,1999-05-10 08:29:01
2581,58-3866308,559296026-3,6164.2456,2009-12-21 07:08:55
2582,15-6683180,366901432-2,170139.4461,2015-10-15 13:41:09
2583,17-4593328,318824047-3,56636.2526,2012-05-21 06:55:18
2584,46-3363258,048497527-7,92054.7762,2002-05-31 10:22:09
2585,58-9277342,415871421-4,145962.2181,2001-10-02 05:01:28
2586,86-3645396,210256465-7,60445.0744,2006-09-28 15:00:45
2587,16-2027124,906628401-3,158709.5345,2000-11-10 13:23:10
2588,06-2562217,766720825-5,63491.8015,2014-09-08 13:22:17
2589,82-3235423,980019090-2,33976.0602,1997-12-13 12:33:39
2590,61-2550650,091101633-3,69117.696,2005-03-14 05:34:23
2591,06-8980897,225993983-X,82542.3243,1999-01-04 10:51:29
2592,21-5427309,331541885-3,32726.6179,2002-08-26 05:36:41
2593,48-3775822,406336599-9,147907.9831,2006-05-19 05:15:03
2594,25-6899503,662272779-1,45300.6798,1999-08-24 19:25:53
2595,58-8881000,391803322-8,8758.9728,2007-07-02 01:11:16
2596,72-5469594,705559801-X,61218.2823,1999-09-30 11:36:36
2597,27-9673083,424174250-5,90797.3659,2013-04-08 23:49:31
2598,82-8824692,189009146-4,42206.1352,2004-01-17 15:37:04
2599,30-3836794,692206445-3,33290.6548,2008-07-08 07:14:59
2600,81-6528972,210784872-6,27744.6154,2012-12-23 04:17:48
2601,59-0085408,423456986-0,82274.3227,2008-03-13 10:31:50
2602,23-9835494,942129544-7,24169.6804,2004-01-20 15:55:44
2603,62-3069820,047219001-6,54818.1079,2012-05-26 01:50:30
2604,33-8293563,957594946-3,7774.4331,2009-06-03 04:04:44
2605,60-2752015,828143339-6,40929.1262,2006-05-19 05:25:25
2606,54-2122138,789674376-0,69280.103,2007-02-12 03:40:51
2607,14-0435775,553960512-8,108516.0824,2015-12-08 06:56:48
2608,44-5833427,183831384-2,185438.5921,2011-03-04 06:07:06
2609,51-1521633,398200767-4,52730.1568,2011-08-20 12:08:36
2610,19-7243108,434326412-2,104926.8803,2015-06-16 22:12:19
2611,84-2812953,738004830-9,60507.1462,2010-01-06 12:14:19
2612,21-9502785,799632113-2,117954.1947,2006-06-14 06:52:58
2613,52-2689223,054442707-6,53826.2661,1999-11-18 02:03:29
2614,04-2596619,314066271-8,25156.4524,2011-10-21 18:48:19
2615,66-3286964,181268129-1,58494.2081,2002-04-29 01:55:40
2616,19-9427648,217331556-0,37469.5781,2014-07-16 21:13:27
2617,24-0874998,707514261-5,34062.9319,2008-07-13 08:22:49
2618,74-1402740,488397690-4,17207.3805,2006-09-07 06:44:47
2619,02-4530029,249252501-5,50476.9554,1998-12-07 02:02:09
2620,27-6372269,214095476-9,65899.302,1999-06-11 05:09:22
2621,61-6780086,194318195-0,18467.3685,2006-04-15 11:37:57
2622,32-2668767,985696981-6,76843.1741,2002-05-12 07:51:35
2623,90-0608542,271504996-X,76164.0145,2005-10-05 02:55:07
2624,45-2799337,512611764-5,22377.4706,2007-05-24 06:20:16
2625,81-7969532,176846554-1,19982.2356,2009-11-27 12:03:01
2626,76-4667019,343890511-6,197377.9469,2008-05-25 03:31:05
2627,45-8842193,424442194-7,36949.4089,2015-01-08 09:32:34
2628,95-7889198,796324717-0,19694.2861,2012-10-28 23:34:06
2629,54-0628995,485567840-6,83712.7094,2013-08-23 18:31:00
2630,99-6082431,282793932-0,31859.6056,1999-05-11 00:00:08
2631,90-8138571,947079523-7,53144.1841,2012-07-28 17:38:55
2632,94-6459784,271321417-3,21049.3149,2009-11-08 11:03:32
2633,51-0497311,129150665-9,35158.2592,2008-11-14 15:44:57
2634,60-5201273,886792991-7,35403.9139,2006-02-02 19:28:25
2635,88-0890164,331541885-3,6242.6728,2008-10-20 21:06:56
2636,22-1625558,154191653-0,99580.1495,2000-07-15 02:11:40
2637,68-9080887,951760827-6,153470.4781,1999-07-23 09:25:37
2638,33-8293563,185959264-3,14195.6966,1998-11-20 06:33:21
2639,42-8632922,020251127-8,25435.4288,2012-04-28 12:11:23
2640,23-3112129,452915000-3,6871.498,2006-05-04 00:22:48
2641,24-8879463,044228405-5,152296.7697,1999-12-04 02:21:00
2642,65-9918707,019546405-2,149061.8107,2015-03-08 09:50:55
2643,13-2818103,272989844-1,53316.7369,2002-11-29 14:58:11
2644,83-1525920,459076173-4,204102.7784,2008-09-15 00:58:13
2645,84-2812953,660348205-3,97202.8705,2007-03-04 17:46:03
2646,96-9990893,447980326-2,125858.6541,2006-11-22 12:21:34
2647,12-6720857,684973888-7,5178.135,2012-04-12 02:41:29
2648,41-1822922,821088754-8,24614.0852,2002-08-21 13:06:35
2649,23-9835494,011126536-3,6251.2279,2004-04-07 05:36:19
2650,73-7582238,246653871-7,47176.7239,1998-01-21 19:47:34
2651,78-6623707,619543937-1,15811.0854,2010-03-13 08:51:28
2652,28-1700728,995673892-1,222217.2639,2012-02-04 21:47:30
2653,08-3224567,753678181-4,32299.1803,2000-09-14 10:29:21
2654,29-6589955,611958928-7,1946.5989,2006-01-01 05:07:31
2655,62-5906729,296223597-2,70130.132,2013-01-16 15:56:52
2656,19-9427648,028345325-7,71140.647,1999-01-26 08:57:55
2657,99-3456328,036775839-3,77984.9166,2002-04-23 13:13:42
2658,37-0702600,213391772-1,15251.0459,2014-11-08 04:07:06
2659,64-5078219,071400523-1,154662.6179,2000-01-02 00:25:58
2660,43-7751466,658174857-9,77731.0845,2013-01-08 08:22:54
2661,46-8448557,122129750-3,108345.5212,2006-04-01 00:32:37
2662,84-7380472,139886718-7,128229.7588,2005-10-13 18:11:47
2663,38-9198118,194043978-7,3304.2379,1999-11-30 04:55:37
2664,94-3222117,627101419-4,115532.0102,2016-02-15 22:17:53
2665,62-3069820,583694639-6,190815.0546,2012-01-12 15:33:01
2666,00-1581378,081610385-2,29611.0409,2016-01-20 21:10:26
2667,56-4424495,391803322-8,43219.0483,2008-10-06 22:28:08
2668,29-9776558,154191653-0,55535.4937,2000-08-27 02:16:50
2669,26-4452070,692637873-8,127900.1755,2005-09-08 18:31:10
2670,30-8588543,015006574-4,14572.8627,2003-01-02 22:08:02
2671,43-3961413,178078056-7,128022.3718,2000-01-25 03:19:53
2672,41-8786965,653325945-8,26479.984,2002-12-05 09:07:54
2673,73-1774992,624207654-3,126655.1942,2016-02-10 12:12:58
2674,79-9211968,722983475-9,22898.6178,2001-11-05 13:26:24
2675,82-9591574,596952676-2,31098.5172,2009-10-11 18:20:40
2676,44-1530999,179709017-8,16947.0841,2012-08-25 00:00:10
2677,72-4384342,833847232-8,12515.1558,2005-02-09 15:15:44
2678,19-4066663,680002717-0,166453.405,2015-03-19 21:09:46
2679,07-9718252,917166478-5,88930.0795,2007-07-22 18:17:56
2680,99-5661600,866279007-0,18027.6459,2009-09-09 15:08:36
2681,99-6082431,414722207-2,4767.6329,2008-06-01 08:05:27
2682,20-6721600,884800094-0,94147.9635,2007-11-13 04:29:09
2683,99-0939065,756906979-X,139859.4428,2010-10-15 05:20:28
2684,00-7124170,168331961-3,49384.1663,2011-05-13 14:47:52
2685,83-6533863,538225014-6,80038.057,2010-08-12 05:37:49
2686,37-6414422,186051816-8,148224.7169,2006-03-06 08:59:20
2687,25-5270933,179709017-8,7528.3789,1999-08-06 16:57:29
