DAY_OF_MONTH,DAY_OF_WEEK,CARRIER,TAIL_NUM,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,CRS_ARR_TIME,ARR_TIME,ARR_DELAY_NEW,CRS_ELAPSED_TIME,DISTANCE
29,3,FL,N291AT,563,13204,MCO,10821,BWI,1830,,,2035,,,125,787
29,3,FL,N997AT,566,10821,BWI,13204,MCO,1700,1700,0,1925,1942,17,145,787
29,3,FL,N943AT,568,12191,HOU,10397,ATL,1720,,,2010,,,110,696
29,3,FL,N149AT,571,10397,ATL,13232,MDW,2120,2118,0,2215,2248,33,115,591
29,3,FL,N986AT,585,15304,TPA,12339,IND,1810,1815,5,2030,2021,0,140,837
29,3,FL,N922AT,587,10821,BWI,14635,RSW,1200,1201,1,1450,1502,12,170,919
29,3,MQ,N834MQ,2986,10821,BWI,13930,ORD,625,,,745,,,140,622
29,3,MQ,N824MQ,2987,13244,MEM,13930,ORD,1925,2032,67,2115,2213,58,110,491
29,3,MQ,N824MQ,2987,13930,ORD,13244,MEM,1700,1701,1,1845,1845,0,105,491
29,3,MQ,N639MQ,2988,13367,MLI,13930,ORD,1630,1624,0,1730,1722,0,60,139
29,3,MQ,N639MQ,2988,13930,ORD,13367,MLI,1505,1502,0,1555,1550,0,50,139
29,3,MQ,N656MQ,2989,10155,ACT,11298,DFW,1720,1708,0,1805,1746,0,45,89
29,3,MQ,N656MQ,2989,11298,DFW,10155,ACT,1605,1600,0,1645,1630,0,40,89
29,3,MQ,N697MQ,2990,11721,FNT,13930,ORD,1805,1807,2,1840,1834,0,95,223
29,3,MQ,N805MQ,2991,10136,ABI,11298,DFW,1155,1158,3,1245,1240,0,50,158
29,3,MQ,N689MQ,2906,13930,ORD,11612,EVV,1350,1349,0,1455,1448,0,65,273
29,3,MQ,N857MQ,2907,13230,MDT,13930,ORD,1310,1414,64,1420,1514,54,130,594
29,3,MQ,N857MQ,2907,13930,ORD,13230,MDT,950,1110,80,1230,1349,79,100,594
29,3,OO,N235SW,5415,13024,LMT,14057,PDX,545,539,0,706,650,0,81,241
29,3,OO,N971SW,5416,13891,ONT,14771,SFO,2000,1954,0,2126,2114,0,86,363
29,3,OO,N971SW,5416,14771,SFO,13891,ONT,1810,1814,4,1929,1926,0,79,363
29,3,OO,N583SW,5417,14057,PDX,14747,SEA,1730,1728,0,1822,1828,6,52,129
29,3,OO,N583SW,5417,14747,SEA,14057,PDX,1439,1613,94,1527,1708,101,48,129
29,3,OO,N910SW,6490,14771,SFO,14262,PSP,1231,1230,0,1356,1353,0,85,421
29,3,OO,N926SW,6491,11292,DEN,15376,TUS,1222,1220,0,1424,1437,13,122,639
29,3,OO,N948SW,6491,15376,TUS,11292,DEN,1655,1915,140,1855,2112,137,120,639
29,3,OO,N909SW,6492,11292,DEN,11097,COD,2000,1952,0,2128,2128,0,88,391
29,3,OO,N291SW,6493,14771,SFO,13264,MFR,1950,1951,1,2121,2122,1,91,329
29,3,OO,N912SW,6495,11109,COS,12892,LAX,615,733,78,803,910,67,168,833
29,3,OO,N980SW,6497,11292,DEN,12992,LIT,940,958,18,1243,1258,15,123,771
29,3,OO,N863AS,2590,14679,SAN,12892,LAX,1945,1952,7,2030,2054,24,45,109
29,3,OO,N898SK,2914,14107,PHX,10140,ABQ,1945,1939,0,2058,2041,0,73,328
29,3,OO,N496CA,2915,11695,FLG,14107,PHX,1255,1246,0,1339,1333,0,44,119
29,3,OO,N821AS,2915,14107,PHX,14698,SBP,1450,1525,35,1533,1559,26,103,509
29,3,OO,N889AS,2916,13476,MRY,14107,PHX,1220,1217,0,1507,1504,0,107,598
29,3,OO,N923SW,5259,13029,LNK,13930,ORD,1455,1449,0,1630,1632,2,95,466
29,3,OO,N923SW,5259,13930,ORD,13029,LNK,1248,1243,0,1425,1421,0,97,466
29,3,OO,N975SW,5260,13930,ORD,14783,SGF,1645,1651,6,1819,1834,15,94,438
29,3,OO,N975SW,5260,14783,SGF,13930,ORD,1849,1850,1,2020,2022,2,91,438
29,3,OO,N954SW,5261,11109,COS,12266,IAH,846,839,0,1209,1152,0,143,809
29,3,OO,N924SW,5262,13851,OKC,12266,IAH,1250,1248,0,1418,1402,0,88,395
29,3,OO,N702SK,6515,11292,DEN,11298,DFW,1547,1715,88,1841,1951,70,114,641
29,3,OO,N903SW,6516,11292,DEN,11648,FCA,1842,1902,20,2103,2132,29,141,752
29,3,OO,N948SW,6517,15376,TUS,12892,LAX,600,550,0,639,1029,,99,451
29,3,OO,N948SW,6518,14057,PDX,12892,LAX,1027,1342,195,1255,1559,184,148,834
29,3,OO,N920SW,6519,12892,LAX,14831,SJC,1700,1700,0,1819,1813,0,79,308
29,3,OO,N920SW,6519,14831,SJC,12892,LAX,1918,1910,0,2045,2051,6,87,308
29,3,OO,N565SW,6329,10157,ACV,14771,SFO,838,950,72,1005,1108,63,87,250
29,3,OO,N565SW,6329,14771,SFO,10157,ACV,648,650,2,813,814,1,85,250
29,3,OO,N295SW,6330,11638,FAT,12892,LAX,2004,2151,107,2118,2255,97,74,209
29,3,OO,N866AS,2585,11603,EUG,12892,LAX,805,806,1,1020,1011,0,135,748
29,3,OO,N411SW,6469,11003,CID,13930,ORD,1313,1350,37,1417,1449,32,64,196
29,3,OO,N411SW,6469,11292,DEN,11003,CID,949,1018,29,1243,1319,36,114,692
29,3,OO,N751SK,6470,12892,LAX,14869,SLC,2010,2013,3,2301,2254,0,111,590
29,3,OO,N743SK,6471,12892,LAX,10372,ASE,1556,1555,0,1901,1850,0,125,737
29,3,OO,N918SW,6472,10140,ABQ,12892,LAX,1635,1717,42,1735,1817,42,120,677
29,3,F9,N201FR,820,11292,DEN,13198,MCI,1605,1700,55,1834,1930,56,89,533
29,3,F9,N202FR,112,11292,DEN,13487,MSP,1215,1204,0,1508,1450,0,113,680
29,3,F9,N202FR,113,13487,MSP,11292,DEN,1556,1607,11,1701,1702,1,125,680
29,3,F9,N202FR,797,11292,DEN,14057,PDX,1755,1827,32,1940,2032,52,165,991
29,3,F9,N203FR,750,14107,PHX,11292,DEN,845,839,0,1030,1032,2,105,602
29,3,F9,N203FR,610,11292,DEN,12339,IND,1122,1120,0,1540,1542,2,138,977
29,3,F9,N203FR,605,12339,IND,11292,DEN,1625,1632,7,1711,1709,0,166,977
29,3,F9,N203FR,145,11292,DEN,14747,SEA,1800,1754,0,1952,2017,25,172,1024
29,3,F9,N204FR,358,14747,SEA,11292,DEN,700,657,0,1033,1012,0,153,1024
29,3,F9,N204FR,358,11292,DEN,13342,MKE,1125,1118,0,1436,1442,6,131,896
29,3,F9,N204FR,359,13342,MKE,11292,DEN,1521,1533,12,1654,1655,1,153,896
29,3,F9,N204FR,526,11292,DEN,11042,CLE,1740,1736,0,2227,2223,0,167,1201
29,3,F9,N205FR,573,11292,DEN,14869,SLC,905,858,0,1031,1033,2,86,391
29,3,F9,N205FR,574,14869,SLC,11292,DEN,1116,1117,1,1234,1250,16,78,391
29,3,F9,N205FR,789,11292,DEN,14057,PDX,1320,1325,5,1501,1532,31,161,991
29,3,F9,N205FR,786,14057,PDX,11292,DEN,1549,1603,14,1909,1901,0,140,991
29,3,F9,N205FR,286,11292,DEN,15016,STL,1955,1951,0,2250,2240,0,115,770
29,3,UA,N57852,1438,12892,LAX,13830,OGG,1330,1338,8,1709,1721,12,339,2486
29,3,UA,N57852,1438,13830,OGG,12892,LAX,2155,2157,2,457,426,0,302,2486
29,3,UA,N39463,1440,12264,IAD,12889,LAS,815,902,47,1029,1057,28,314,2065
29,3,UA,N39726,1441,13851,OKC,12266,IAH,700,654,0,833,818,0,93,395
29,3,UA,N78438,1444,14747,SEA,13930,ORD,1411,1428,17,2005,2002,0,234,1721
29,3,UA,N37465,1446,14057,PDX,14771,SFO,600,553,0,744,736,0,104,550
29,3,UA,N37437,1448,13204,MCO,13930,ORD,745,738,0,948,919,0,183,1005
29,3,UA,N25705,1448,13930,ORD,10721,BOS,1320,1401,41,1639,1708,29,139,867
29,3,UA,N37287,1449,10721,BOS,11618,EWR,604,600,0,733,746,13,89,200
29,3,UA,N15712,1450,14492,RDU,13930,ORD,1741,1731,0,1855,1831,0,134,646
29,3,UA,N54241,1451,10721,BOS,11292,DEN,737,751,14,1018,1043,25,281,1754
29,3,UA,N78448,1452,14679,SAN,11292,DEN,1513,1529,16,1831,1837,6,138,853
29,3,UA,N16709,1452,14771,SFO,14679,SAN,1254,1250,0,1426,1411,0,92,447
29,3,UA,N69806,1453,13930,ORD,14679,SAN,1759,1801,2,2023,2017,0,264,1723
29,3,UA,N69806,1453,14679,SAN,11618,EWR,2121,2123,2,528,513,0,307,2425
29,3,UA,N37474,1454,14679,SAN,14771,SFO,625,619,0,806,759,0,101,447
29,3,OO,N452SW,7379,14869,SLC,10918,CDC,820,813,0,910,907,0,50,221
29,3,OO,N447SW,7380,10918,CDC,14869,SLC,1844,1825,0,1944,1919,0,60,221
29,3,OO,N447SW,7380,14869,SLC,10918,CDC,1700,1652,0,1750,1747,0,50,221
29,3,UA,N76288,1455,11618,EWR,12892,LAX,713,717,4,1037,1119,42,384,2454
29,3,UA,N16703,1457,12953,LGA,12266,IAH,845,906,21,1202,1211,9,257,1416
30,4,EV,N730EV,5581,11982,GRK,10397,ATL,600,,,906,,,126,803
30,4,EV,N979EV,5582,10208,AGS,10397,ATL,1000,1020,20,1059,1123,24,59,143
30,4,EV,N979EV,5582,10397,ATL,10208,AGS,840,836,0,932,958,26,52,143
30,4,EV,N873AS,5584,10397,ATL,10431,AVL,1235,1232,0,1326,1326,0,51,164
30,4,EV,N873AS,5584,10431,AVL,10397,ATL,1400,1405,5,1509,1500,0,69,164
30,4,EV,N820AS,5752,10529,BDL,12264,IAD,1435,1428,0,1608,1558,0,93,326
30,4,EV,N820AS,5755,12217,HSV,12264,IAD,934,,,1217,,,103,596
30,4,EV,N820AS,5755,12264,IAD,12217,HSV,801,,,904,,,123,596
30,4,EV,N877AS,5758,10397,ATL,12264,IAD,1919,,,2110,,,111,534
30,4,EV,N877AS,5758,12264,IAD,10397,ATL,1650,2043,233,1849,2313,264,119,534
30,4,EV,N909EV,5760,11433,DTW,12264,IAD,1433,1427,0,1609,1604,0,96,383
30,4,EV,N909EV,5760,12264,IAD,11433,DTW,1225,1227,2,1403,1357,0,98,383
30,4,EV,N820AS,5761,12264,IAD,11267,DAY,806,804,0,938,946,8,92,368
30,4,EV,N832AS,5765,11996,GSP,12264,IAD,1018,1031,13,1140,1144,4,82,384
30,4,EV,N832AS,5765,12264,IAD,11996,GSP,815,815,0,947,1011,24,92,384
30,4,DL,N686DA,1572,10397,ATL,15304,TPA,725,736,11,849,900,11,84,406
30,4,DL,N686DA,1572,15304,TPA,10397,ATL,940,,,1110,,,90,406
30,4,DL,N674DL,1574,13204,MCO,13487,MSP,805,1104,179,1033,1338,185,208,1310
30,4,DL,N965DN,1575,12339,IND,10397,ATL,715,,,856,,,101,432
30,4,DL,N383DN,1577,13495,MSY,12892,LAX,1523,1530,7,1741,1746,5,258,1670
30,4,DL,N6701,1578,11292,DEN,10397,ATL,1029,1213,104,1516,1642,86,167,1199
30,4,DL,N6701,1580,10397,ATL,12889,LAS,1755,2028,153,1933,2158,145,278,1747
30,4,DL,N965DN,1582,10397,ATL,13871,OMA,1543,1651,68,1713,1813,60,150,821
30,4,DL,N965DN,1582,13871,OMA,10397,ATL,1755,1934,99,2105,2307,122,130,821
30,4,DL,N335NW,1583,12889,LAS,14869,SLC,1056,1353,177,1315,1609,174,79,368
30,4,DL,N341NB,1585,12953,LGA,13204,MCO,1715,1731,16,2020,2042,22,185,950
30,4,DL,N930DL,1586,10397,ATL,12953,LGA,745,750,5,1002,951,0,137,762
30,4,DL,N932DL,1587,10397,ATL,13198,MCI,1905,2319,254,2024,22,238,139,692
30,4,DL,N911DL,1588,13577,MYR,10397,ATL,710,,,829,,,79,317
30,4,DL,N140LL,1589,11697,FLL,10397,ATL,1145,1239,54,1345,1609,144,120,581
30,4,DL,N909DA,1591,11057,CLT,10397,ATL,815,,,933,,,78,226
30,4,DL,N6709,1592,14679,SAN,10397,ATL,645,643,0,1348,1352,4,243,1892
30,4,HA,N489HA,367,12758,KOA,12173,HNL,926,923,0,1009,1008,0,43,163
30,4,HA,N489HA,368,12173,HNL,12758,KOA,813,810,0,856,857,1,43,163
30,4,HA,N476HA,371,12402,ITO,12173,HNL,1918,1908,0,2007,1957,0,49,216
30,4,HA,N479HA,377,12173,HNL,12982,LIH,2019,2013,0,2056,2049,0,37,102
30,4,HA,N479HA,378,12982,LIH,12173,HNL,2124,2119,0,2156,2152,0,32,102
30,4,HA,N486HA,380,12173,HNL,12402,ITO,1727,1724,0,1818,1813,0,51,216
30,4,HA,N486HA,381,12402,ITO,12173,HNL,1847,1835,0,1936,1925,0,49,216
30,4,HA,N481HA,382,12173,HNL,12402,ITO,955,949,0,1046,1042,0,51,216
30,4,HA,N481HA,383,12402,ITO,12173,HNL,1119,1115,0,1210,1211,1,51,216
30,4,MQ,N819MQ,2758,11298,DFW,14588,ROW,1020,1033,13,1050,1104,14,90,435
30,4,MQ,N819MQ,2758,14588,ROW,11298,DFW,1120,1117,0,1345,1338,0,85,435
30,4,MQ,N622MQ,2759,11298,DFW,14783,SGF,1500,1518,18,1615,1635,20,75,364
30,4,MQ,N622MQ,2759,14783,SGF,11298,DFW,1645,1657,12,1810,1815,5,85,364
30,4,MQ,N657MQ,2760,15295,TOL,13930,ORD,1910,,,1925,,,75,213
30,4,MQ,N681MQ,2761,13230,MDT,13930,ORD,715,704,0,840,853,13,145,594
30,4,MQ,N650MQ,2762,13930,ORD,11067,CMI,2040,2153,73,2125,2241,76,45,135
30,4,MQ,N656MQ,2764,11298,DFW,13277,MGM,920,917,0,1100,1055,0,100,622
30,4,MQ,N656MQ,2764,13277,MGM,11298,DFW,1130,1122,0,1335,1317,0,125,622
30,4,MQ,N508MQ,3143,10397,ATL,13930,ORD,2055,2152,57,2155,2235,40,120,606
30,4,MQ,N508MQ,3143,13930,ORD,10397,ATL,1725,1840,75,2015,2121,66,110,606
30,4,MQ,N802MQ,3144,10136,ABI,11298,DFW,1400,1347,0,1450,1445,0,50,158
30,4,MQ,N802MQ,3144,11298,DFW,10136,ABI,1240,1233,0,1330,1319,0,50,158
30,4,MQ,N686MQ,3145,11066,CMH,12478,JFK,1315,1318,3,1510,1516,6,115,483
30,4,MQ,N648MQ,3146,11637,FAR,13930,ORD,1745,,,1940,,,115,557
30,4,MQ,N635MQ,3146,13930,ORD,11637,FAR,1515,1641,86,1705,1912,127,110,557
30,4,MQ,N629MQ,3147,11066,CMH,13303,MIA,1750,1805,15,2030,2049,19,160,990
30,4,MQ,N676MQ,3148,11298,DFW,11775,FSD,2005,2004,0,2210,2210,0,125,737
30,4,MQ,N692MQ,3149,11298,DFW,11778,FSM,835,832,0,935,924,0,60,227
30,4,MQ,N692MQ,3149,11778,FSM,11298,DFW,1005,953,0,1105,1100,0,60,227
30,4,MQ,N802MQ,3153,11298,DFW,13158,MAF,1525,1520,0,1635,1623,0,70,309
30,4,MQ,N802MQ,3153,13158,MAF,11298,DFW,1705,1655,0,1810,1806,0,65,309
30,4,MQ,N501MQ,3154,10792,BUF,13930,ORD,1705,,,1800,,,115,473
30,4,MQ,N500MQ,3154,13930,ORD,10792,BUF,1355,1413,18,1625,1725,60,90,473
30,4,OO,N465SW,2599,14489,RDM,12892,LAX,825,940,75,1040,1151,71,135,726
30,4,OO,N423SW,2600,12892,LAX,14893,SMF,1630,1625,0,1750,1748,0,80,373
30,4,OO,N613SK,4686,12892,LAX,14057,PDX,1850,1925,35,2115,2143,28,145,834
30,4,OO,N613SK,4686,14107,PHX,12892,LAX,1748,1822,34,1815,1856,41,87,370
30,4,OO,N460SW,4687,12280,IDA,14869,SLC,630,622,0,739,739,0,69,188
30,4,OO,N802SK,4688,14057,PDX,12892,LAX,1531,1608,37,1745,1825,40,134,834
30,4,OO,N903SW,5412,13930,ORD,13342,MKE,1710,1814,64,1800,1921,81,50,67
30,4,OO,N693BR,5414,14771,SFO,14489,RDM,2227,2223,0,2355,2359,4,88,462
30,4,OO,N235SW,5415,13024,LMT,14057,PDX,545,534,0,706,647,0,81,241
30,4,OO,N912SW,5416,13891,ONT,14771,SFO,2000,1955,0,2126,2130,4,86,363
30,4,OO,N912SW,5416,14771,SFO,13891,ONT,1810,1804,0,1929,1929,0,79,363
30,4,OO,N583SW,5417,14057,PDX,14747,SEA,1730,1726,0,1822,1819,0,52,129
30,4,OO,N583SW,5417,14747,SEA,14057,PDX,1439,1429,0,1527,1516,0,48,129
30,4,OO,N927SW,6491,11292,DEN,15376,TUS,1217,1304,47,1419,1508,49,122,639
30,4,OO,N979SW,6491,15376,TUS,11292,DEN,1642,1642,0,1842,1831,0,120,639
30,4,OO,N910SW,6492,11292,DEN,11097,COD,2000,1954,0,2128,2208,40,88,391
30,4,OO,N569SW,6493,14771,SFO,13264,MFR,1950,1946,0,2121,2110,0,91,329
30,4,UA,N68453,1202,11292,DEN,14107,PHX,1859,1855,0,2055,2128,33,116,602
30,4,UA,N17730,1203,10721,BOS,11042,CLE,1732,1738,6,1952,1935,0,140,563
30,4,UA,N76528,1204,12266,IAH,14771,SFO,1738,1739,1,2001,2002,1,263,1635
30,4,UA,N14242,1205,11278,DCA,13930,ORD,2000,1959,0,2110,2136,26,130,612
30,4,UA,N77296,1206,11292,DEN,12892,LAX,1526,1526,0,1659,1654,0,153,862
30,4,UA,N73251,1206,12953,LGA,11292,DEN,1112,1107,0,1342,1340,0,270,1620
30,4,UA,N28478,1207,11042,CLE,13930,ORD,1552,1600,8,1615,1647,32,83,315
30,4,UA,N78285,1208,11292,DEN,14683,SAT,1946,2011,25,2255,2344,49,129,794
30,4,UA,N66808,1208,14893,SMF,11292,DEN,1337,1342,5,1655,1640,0,138,909
30,4,UA,N12221,1209,13930,ORD,10721,BOS,945,941,0,1258,1259,1,133,867
30,4,UA,N39461,1210,12266,IAH,12889,LAS,1234,1237,3,1358,1353,0,204,1222
30,4,UA,N36207,1211,12266,IAH,11292,DEN,1748,1759,11,1927,1929,2,159,862
30,4,UA,N37474,1211,14771,SFO,12266,IAH,1043,1040,0,1634,1605,0,231,1635
30,4,UA,N76010,1212,14747,SEA,11618,EWR,945,1017,32,1731,1807,36,286,2402
30,4,UA,N72405,1214,13495,MSY,13930,ORD,1453,1545,52,1719,1820,61,146,837
30,4,UA,N38257,1215,13930,ORD,13871,OMA,2051,2124,33,2224,2303,39,93,416
30,4,UA,N38424,1216,11618,EWR,14843,SJU,746,744,0,1235,1235,0,229,1608
30,4,UA,N37464,1216,14843,SJU,11618,EWR,1741,1750,9,2100,2053,0,259,1608
30,4,UA,N78524,1217,14057,PDX,14771,SFO,704,657,0,859,838,0,115,550
30,4,UA,N34222,1217,14771,SFO,12892,LAX,1123,1125,2,1255,1309,14,92,337
30,4,US,N805AW,455,12266,IAH,14107,PHX,559,554,0,749,741,0,170,1009
30,4,US,N805AW,455,14107,PHX,14869,SLC,835,828,0,1017,1008,0,102,507
30,4,US,N660AW,456,12478,JFK,14107,PHX,1315,1309,0,1655,1651,0,340,2153
30,4,US,N658AW,456,14107,PHX,14869,SLC,1755,1804,9,1935,1930,0,100,507
30,4,US,N524UW,457,13204,MCO,14107,PHX,710,710,0,1010,950,0,300,1849
30,4,US,N524UW,457,14107,PHX,14869,SLC,1110,1109,0,1253,1248,0,103,507
30,4,US,N652AW,458,13891,ONT,14107,PHX,1235,1226,0,1448,1425,0,73,325
30,4,US,N657AW,458,14107,PHX,11697,FLL,1559,1557,0,2205,2203,0,246,1972
30,4,US,N624AW,459,12889,LAS,14107,PHX,640,635,0,851,835,0,71,255
30,4,US,N624AW,459,14107,PHX,11292,DEN,942,942,0,1135,1131,0,113,602
30,4,US,N625AW,460,14107,PHX,12339,IND,956,955,0,1521,1527,6,205,1488
30,4,US,N625AW,460,14747,SEA,14107,PHX,520,519,0,905,911,6,165,1107
30,4,US,N601AW,462,14057,PDX,11057,CLT,2225,2221,0,604,547,0,279,2282
30,4,US,N535UW,463,11057,CLT,14771,SFO,2014,2008,0,2303,2323,20,349,2296
30,4,US,N825AW,464,14107,PHX,12478,JFK,1325,1321,0,2004,1952,0,279,2153
30,4,US,N633AW,465,14107,PHX,13930,ORD,835,829,0,1253,1240,0,198,1440
30,4,US,N572UW,466,11057,CLT,14771,SFO,734,730,0,1021,1046,25,347,2296
30,4,US,N572UW,466,14771,SFO,11057,CLT,1120,1135,15,1912,1856,0,292,2296
30,4,US,N553UW,467,11057,CLT,12892,LAX,2000,2027,27,2228,2246,18,328,2125
30,4,US,N668AW,468,13487,MSP,14107,PHX,1756,1940,104,2023,2159,96,207,1276
30,4,US,N521UW,469,11057,CLT,10397,ATL,800,758,0,930,914,0,90,226
30,4,US,N548UW,470,11057,CLT,14679,SAN,1810,1808,0,2032,2020,0,322,2077
30,4,US,N668AW,471,14107,PHX,13487,MSP,1310,1528,138,1716,1901,105,186,1276
30,4,US,N680AW,471,14747,SEA,14107,PHX,830,1441,371,1216,1821,365,166,1107
30,4,US,N570UW,473,14679,SAN,14107,PHX,1245,1243,0,1500,1448,0,75,304
30,4,US,N621AW,474,13891,ONT,14107,PHX,630,625,0,845,830,0,75,325
30,4,VX,N838VA,236,12892,LAX,13930,ORD,1630,1625,0,2230,2154,0,240,1744
30,4,VX,N838VA,236,14831,SJC,12892,LAX,1420,1414,0,1535,1523,0,75,308
30,4,VX,N632VA,23,12478,JFK,14771,SFO,1030,1029,0,1410,1410,0,400,2586
30,4,VX,N847VA,241,13930,ORD,12892,LAX,1705,2002,177,1945,2310,205,280,1744
30,4,VX,N853VA,251,12478,JFK,12889,LAS,935,927,0,1235,1238,3,360,2248
30,4,VX,N853VA,251,12889,LAS,14771,SFO,1325,1321,0,1500,1454,0,95,414
30,4,VX,N527VA,25,14771,SFO,14262,PSP,1400,1358,0,1520,1516,0,80,421
30,4,VX,N835VA,260,12889,LAS,12478,JFK,1435,1429,0,2225,2155,0,290,2248
30,4,VX,N835VA,260,14771,SFO,12889,LAS,1215,1212,0,1345,1332,0,90,414
30,4,VX,N632VA,26,14771,SFO,12478,JFK,1505,1504,0,2330,2320,0,325,2586
30,4,VX,N851VA,27,12478,JFK,14771,SFO,1630,1621,0,2020,2015,0,410,2586
30,4,VX,N621VA,29,12478,JFK,14771,SFO,1850,1847,0,2235,2246,11,405,2586
30,4,VX,N849VA,2,11278,DCA,14771,SFO,1700,1651,0,2010,2031,21,370,2442
30,4,VX,N527VA,30,14262,PSP,14771,SFO,1605,1603,0,1730,1726,0,85,421
30,4,VX,N845VA,312,12892,LAX,13204,MCO,840,839,0,1615,1617,2,275,2218
30,4,WN,N925WN,503,12892,LAX,14831,SJC,940,939,0,1050,1049,0,70,308
30,4,WN,N733SA,578,12892,LAX,14831,SJC,1440,1501,21,1545,1609,24,65,308
30,4,WN,N346SW,613,12892,LAX,14831,SJC,1815,1938,83,1920,2055,95,65,308
30,4,WN,N556WN,988,12892,LAX,14831,SJC,1920,1942,22,2025,2058,33,65,308
30,4,WN,N359SW,1447,12892,LAX,14831,SJC,1630,1713,43,1735,1816,41,65,308
30,4,WN,N768SW,3058,12892,LAX,14831,SJC,1125,1128,3,1230,1232,2,65,308
30,4,WN,N255WN,3575,12892,LAX,14831,SJC,615,611,0,730,716,0,75,308
30,4,WN,N621SW,4821,12892,LAX,14831,SJC,705,702,0,810,811,1,65,308
30,4,WN,N271LV,764,12892,LAX,14869,SLC,1555,1624,29,1840,1849,9,105,590
30,4,WN,N8328A,2988,12892,LAX,14869,SLC,1755,1802,7,2035,2033,0,100,590
30,4,WN,N907WN,3411,12892,LAX,14869,SLC,740,737,0,1025,1011,0,105,590
30,4,WN,N290WN,11,12892,LAX,14893,SMF,1315,1339,24,1435,1456,21,80,373
30,4,WN,N7724A,273,12892,LAX,14893,SMF,1450,1515,25,1610,1633,23,80,373
30,4,WN,N365SW,642,12892,LAX,14893,SMF,1045,1044,0,1205,1157,0,80,373
30,4,WN,N8322X,1271,12892,LAX,14893,SMF,2020,2031,11,2145,2143,0,85,373
30,4,WN,N359SW,1714,12892,LAX,14893,SMF,1945,2040,55,2100,2153,53,75,373
30,4,WN,N938WN,1873,12892,LAX,14893,SMF,1720,1822,62,1835,1935,60,75,373
30,4,WN,N352SW,3198,12892,LAX,14893,SMF,605,600,0,735,723,0,90,373
31,5,AA,N555AA,1627,11638,FAT,11298,DFW,1435,1435,0,1950,1936,0,195,1313
31,5,AA,N3KCAA,1628,13930,ORD,14747,SEA,845,842,0,1115,1110,0,270,1721
31,5,AA,N3KCAA,1628,14747,SEA,13930,ORD,1205,1206,1,1815,1810,0,250,1721
31,5,AA,N4YSAA,1629,11298,DFW,14683,SAT,905,911,6,1015,1012,0,70,247
31,5,AA,N4YSAA,1629,14683,SAT,11298,DFW,1055,1111,16,1205,1213,8,70,247
31,5,AA,N3GBAA,1630,11298,DFW,11697,FLL,1915,1930,15,2255,2302,7,160,1119
31,5,AA,N3BYAA,1631,11298,DFW,14107,PHX,2140,2139,0,2315,2320,5,155,868
31,5,AA,N3GHAA,1633,11298,DFW,13204,MCO,705,701,0,1030,1026,0,145,985
31,5,AA,N3GHAA,1633,13204,MCO,11298,DFW,1115,1114,0,1310,1258,0,175,985
31,5,AA,N4XCAA,1634,13930,ORD,15016,STL,1850,1903,13,2000,2016,16,70,258
31,5,AA,N3DAAA,1635,11298,DFW,14107,PHX,740,737,0,915,905,0,155,868
31,5,AA,N3DAAA,1635,14107,PHX,11298,DFW,1005,1011,6,1320,1332,12,135,868
31,5,AA,N4XWAA,1636,13930,ORD,15376,TUS,935,1054,79,1225,1355,90,230,1437
31,5,AA,N4XWAA,1636,15376,TUS,13930,ORD,1310,1435,85,1735,1837,62,205,1437
31,5,AA,N5EPAA,1637,13204,MCO,13303,MIA,850,850,0,1000,952,0,70,192
31,5,AA,N624AA,1637,13303,MIA,13204,MCO,700,658,0,800,754,0,60,192
31,5,AA,N484AA,1638,14683,SAT,11298,DFW,855,855,0,1005,1004,0,70,247
31,5,AA,N3LHAA,1640,13303,MIA,15016,STL,2020,2022,2,2210,2210,0,170,1068
31,5,AA,N3GSAA,1641,13303,MIA,12266,IAH,1705,1702,0,1905,1846,0,180,964
31,5,AS,N570AS,85,14747,SEA,10299,ANC,1625,1624,0,1922,1856,0,237,1448
31,5,AS,N615AS,90,10299,ANC,14747,SEA,1335,1332,0,1800,1740,0,205,1448
31,5,AS,N590AS,92,10299,ANC,14747,SEA,1515,1509,0,1935,1923,0,200,1448
31,5,AS,N618AS,96,10299,ANC,14747,SEA,1000,957,0,1415,1424,9,195,1448
31,5,AS,N796AS,101,14747,SEA,10299,ANC,1535,1537,2,1827,1812,0,232,1448
31,5,AS,N530AS,102,10299,ANC,14747,SEA,1705,1656,0,2125,2106,0,200,1448
31,5,AS,N433AS,103,14747,SEA,10299,ANC,2300,2304,4,158,139,0,238,1448
31,5,AS,N767AS,106,10299,ANC,14747,SEA,2140,2151,11,203,207,4,203,1448
31,5,AS,N403AS,108,10299,ANC,14747,SEA,35,28,0,453,457,4,198,1448
31,5,AS,N431AS,109,14747,SEA,10299,ANC,1815,1811,0,2100,2040,0,225,1448
31,5,AS,N407AS,111,14747,SEA,10299,ANC,2015,2006,0,2300,2239,0,225,1448
31,5,AS,N581AS,112,10299,ANC,14747,SEA,1100,1057,0,1523,1515,0,203,1448
31,5,AS,N530AS,113,14747,SEA,10299,ANC,1245,1310,25,1540,1555,15,235,1448
31,5,AS,N307AS,116,10299,ANC,14747,SEA,705,702,0,1130,1125,0,205,1448
